"","Location","Date","temp"
"51934","Oregon","191304","42.8"
"51935","Oregon","191305","50.5"
"51936","Oregon","191306","56.3"
"51937","Oregon","191307","62.6"
"51938","Oregon","191308","64.5"
"51939","Oregon","191309","56.4"
"51940","Oregon","191310","45.4"
"51941","Oregon","191311","38.7"
"51942","Oregon","191312","29.2"
"51943","Oregon","191401","34.4"
"51944","Oregon","191402","33.1"
"51945","Oregon","191403","41.5"
"51946","Oregon","191404","44.8"
"51947","Oregon","191405","52.7"
"51948","Oregon","191406","55.1"
"51949","Oregon","191407","65.2"
"51950","Oregon","191408","64.4"
"51951","Oregon","191409","54.4"
"51952","Oregon","191410","48.5"
"51953","Oregon","191411","38.3"
"51954","Oregon","191412","24.4"
"51955","Oregon","191501","28.6"
"51956","Oregon","191502","35.6"
"51957","Oregon","191503","41.9"
"51958","Oregon","191504","47.4"
"51959","Oregon","191505","48.2"
"51960","Oregon","191506","55.3"
"51961","Oregon","191507","62.8"
"51962","Oregon","191508","67.5"
"51963","Oregon","191509","55.3"
"51964","Oregon","191510","48.3"
"51965","Oregon","191511","36.2"
"51966","Oregon","191512","32.1"
"51967","Oregon","191601","21.2"
"51968","Oregon","191602","35"
"51969","Oregon","191603","39.5"
"51970","Oregon","191604","44.6"
"51971","Oregon","191605","45.7"
"51972","Oregon","191606","54.6"
"51973","Oregon","191607","60.4"
"51974","Oregon","191608","62.8"
"51975","Oregon","191609","56.3"
"51976","Oregon","191610","44.3"
"51977","Oregon","191611","32.6"
"51978","Oregon","191612","27.3"
"51979","Oregon","191701","24.8"
"51980","Oregon","191702","29.8"
"51981","Oregon","191703","29.9"
"51982","Oregon","191704","40.2"
"51983","Oregon","191705","46.8"
"51984","Oregon","191706","54.8"
"51985","Oregon","191707","66.8"
"51986","Oregon","191708","65.2"
"51987","Oregon","191709","58.2"
"51988","Oregon","191710","49.1"
"51989","Oregon","191711","40.7"
"51990","Oregon","191712","39.6"
"51991","Oregon","191801","35"
"51992","Oregon","191802","31.9"
"51993","Oregon","191803","38.8"
"51994","Oregon","191804","43.3"
"51995","Oregon","191805","47.7"
"51996","Oregon","191806","62.6"
"51997","Oregon","191807","64"
"51998","Oregon","191808","60.9"
"51999","Oregon","191809","59.9"
"52000","Oregon","191810","49.4"
"52001","Oregon","191811","36"
"52002","Oregon","191812","29.7"
"52003","Oregon","191901","30.8"
"52004","Oregon","191902","32.1"
"52005","Oregon","191903","37.4"
"52006","Oregon","191904","44.8"
"52007","Oregon","191905","50.3"
"52008","Oregon","191906","55.7"
"52009","Oregon","191907","65.8"
"52010","Oregon","191908","65"
"52011","Oregon","191909","55.9"
"52012","Oregon","191910","42.2"
"52013","Oregon","191911","35.2"
"52014","Oregon","191912","24.7"
"52015","Oregon","192001","30.7"
"52016","Oregon","192002","33"
"52017","Oregon","192003","36.5"
"52018","Oregon","192004","40.1"
"52019","Oregon","192005","47.7"
"52020","Oregon","192006","55.6"
"52021","Oregon","192007","64.6"
"52022","Oregon","192008","64.5"
"52023","Oregon","192009","56.4"
"52024","Oregon","192010","45.2"
"52025","Oregon","192011","35.9"
"52026","Oregon","192012","32.6"
"52027","Oregon","192101","30.7"
"52028","Oregon","192102","34.2"
"52029","Oregon","192103","39.8"
"52030","Oregon","192104","41.7"
"52031","Oregon","192105","49.7"
"52032","Oregon","192106","58.7"
"52033","Oregon","192107","63.2"
"52034","Oregon","192108","63.5"
"52035","Oregon","192109","52.6"
"52036","Oregon","192110","49.6"
"52037","Oregon","192111","39.3"
"52038","Oregon","192112","29.6"
"52039","Oregon","192201","21.6"
"52040","Oregon","192202","28.2"
"52041","Oregon","192203","33.6"
"52042","Oregon","192204","39.3"
"52043","Oregon","192205","49.3"
"52044","Oregon","192206","60.2"
"52045","Oregon","192207","66"
"52046","Oregon","192208","63.7"
"52047","Oregon","192209","59"
"52048","Oregon","192210","48.6"
"52049","Oregon","192211","33.5"
"52050","Oregon","192212","28.9"
"52051","Oregon","192301","32.4"
"52052","Oregon","192302","28.6"
"52053","Oregon","192303","36.9"
"52054","Oregon","192304","43.2"
"52055","Oregon","192305","49.7"
"52056","Oregon","192306","54.5"
"52057","Oregon","192307","64.7"
"52058","Oregon","192308","64.7"
"52059","Oregon","192309","58.7"
"52060","Oregon","192310","46.3"
"52061","Oregon","192311","39"
"52062","Oregon","192312","30.1"
"52063","Oregon","192401","27.2"
"52064","Oregon","192402","38.6"
"52065","Oregon","192403","35.6"
"52066","Oregon","192404","44"
"52067","Oregon","192405","54.6"
"52068","Oregon","192406","57.6"
"52069","Oregon","192407","64"
"52070","Oregon","192408","62.4"
"52071","Oregon","192409","56.8"
"52072","Oregon","192410","47"
"52073","Oregon","192411","36.4"
"52074","Oregon","192412","23.3"
"52075","Oregon","192501","33.5"
"52076","Oregon","192502","37.5"
"52077","Oregon","192503","39.3"
"52078","Oregon","192504","45.7"
"52079","Oregon","192505","52.8"
"52080","Oregon","192506","57.4"
"52081","Oregon","192507","66.9"
"52082","Oregon","192508","62.2"
"52083","Oregon","192509","55.6"
"52084","Oregon","192510","46.4"
"52085","Oregon","192511","37.4"
"52086","Oregon","192512","34.6"
"52087","Oregon","192601","31"
"52088","Oregon","192602","38.8"
"52089","Oregon","192603","42.4"
"52090","Oregon","192604","49.8"
"52091","Oregon","192605","50.9"
"52092","Oregon","192606","60.9"
"52093","Oregon","192607","66.6"
"52094","Oregon","192608","63.8"
"52095","Oregon","192609","52.3"
"52096","Oregon","192610","48.9"
"52097","Oregon","192611","41.1"
"52098","Oregon","192612","30.8"
"52099","Oregon","192701","30.5"
"52100","Oregon","192702","34.9"
"52101","Oregon","192703","37.1"
"52102","Oregon","192704","41.9"
"52103","Oregon","192705","47.3"
"52104","Oregon","192706","58"
"52105","Oregon","192707","64.6"
"52106","Oregon","192708","63.4"
"52107","Oregon","192709","54.5"
"52108","Oregon","192710","48.3"
"52109","Oregon","192711","41.2"
"52110","Oregon","192712","27.4"
"52111","Oregon","192801","31.2"
"52112","Oregon","192802","33.4"
"52113","Oregon","192803","41.2"
"52114","Oregon","192804","42.2"
"52115","Oregon","192805","54.9"
"52116","Oregon","192806","56"
"52117","Oregon","192807","66"
"52118","Oregon","192808","62.6"
"52119","Oregon","192809","57.2"
"52120","Oregon","192810","47.2"
"52121","Oregon","192811","37.6"
"52122","Oregon","192812","28.7"
"52123","Oregon","192901","24.3"
"52124","Oregon","192902","25.1"
"52125","Oregon","192903","38.7"
"52126","Oregon","192904","40"
"52127","Oregon","192905","50.2"
"52128","Oregon","192906","55.9"
"52129","Oregon","192907","64.9"
"52130","Oregon","192908","66.2"
"52131","Oregon","192909","54.6"
"52132","Oregon","192910","49.2"
"52133","Oregon","192911","35.5"
"52134","Oregon","192912","36.5"
"52135","Oregon","193001","17.9"
"52136","Oregon","193002","37.8"
"52137","Oregon","193003","40.1"
"52138","Oregon","193004","47.6"
"52139","Oregon","193005","48.1"
"52140","Oregon","193006","55.8"
"52141","Oregon","193007","65.1"
"52142","Oregon","193008","65.3"
"52143","Oregon","193009","56.9"
"52144","Oregon","193010","45.8"
"52145","Oregon","193011","35.6"
"52146","Oregon","193012","28.4"
"52147","Oregon","193101","32.4"
"52148","Oregon","193102","34.3"
"52149","Oregon","193103","39.3"
"52150","Oregon","193104","45.5"
"52151","Oregon","193105","54.7"
"52152","Oregon","193106","57.5"
"52153","Oregon","193107","67.3"
"52154","Oregon","193108","65.1"
"52155","Oregon","193109","56"
"52156","Oregon","193110","47.7"
"52157","Oregon","193111","33.6"
"52158","Oregon","193112","28.7"
"52159","Oregon","193201","28"
"52160","Oregon","193202","28.9"
"52161","Oregon","193203","39"
"52162","Oregon","193204","44"
"52163","Oregon","193205","50"
"52164","Oregon","193206","59"
"52165","Oregon","193207","62.4"
"52166","Oregon","193208","62.3"
"52167","Oregon","193209","58.3"
"52168","Oregon","193210","48.5"
"52169","Oregon","193211","41"
"52170","Oregon","193212","25.4"
"52171","Oregon","193301","28.7"
"52172","Oregon","193302","26"
"52173","Oregon","193303","37.1"
"52174","Oregon","193304","43.2"
"52175","Oregon","193305","45.8"
"52176","Oregon","193306","58.2"
"52177","Oregon","193307","65.9"
"52178","Oregon","193308","64.8"
"52179","Oregon","193309","54.7"
"52180","Oregon","193310","51.1"
"52181","Oregon","193311","38.6"
"52182","Oregon","193312","38.4"
"52183","Oregon","193401","37.9"
"52184","Oregon","193402","39.8"
"52185","Oregon","193403","46.1"
"52186","Oregon","193404","50.7"
"52187","Oregon","193405","55.1"
"52188","Oregon","193406","57.4"
"52189","Oregon","193407","64.8"
"52190","Oregon","193408","66"
"52191","Oregon","193409","56.8"
"52192","Oregon","193410","49.9"
"52193","Oregon","193411","41.5"
"52194","Oregon","193412","33"
"52195","Oregon","193501","30"
"52196","Oregon","193502","34.3"
"52197","Oregon","193503","34.9"
"52198","Oregon","193504","42.9"
"52199","Oregon","193505","50"
"52200","Oregon","193506","58.1"
"52201","Oregon","193507","64.1"
"52202","Oregon","193508","64"
"52203","Oregon","193509","60.2"
"52204","Oregon","193510","46.3"
"52205","Oregon","193511","32.9"
"52206","Oregon","193512","30.7"
"52207","Oregon","193601","31.9"
"52208","Oregon","193602","28.2"
"52209","Oregon","193603","37.4"
"52210","Oregon","193604","47.6"
"52211","Oregon","193605","54.2"
"52212","Oregon","193606","59.4"
"52213","Oregon","193607","66.1"
"52214","Oregon","193608","65.3"
"52215","Oregon","193609","56.7"
"52216","Oregon","193610","50.1"
"52217","Oregon","193611","34.8"
"52218","Oregon","193612","32.7"
"52219","Oregon","193701","16.3"
"52220","Oregon","193702","30"
"52221","Oregon","193703","39"
"52222","Oregon","193704","41.9"
"52223","Oregon","193705","52"
"52224","Oregon","193706","57.8"
"52225","Oregon","193707","66.1"
"52226","Oregon","193708","62.7"
"52227","Oregon","193709","58.7"
"52228","Oregon","193710","50.7"
"52229","Oregon","193711","41.1"
"52230","Oregon","193712","36"
"52231","Oregon","193801","33"
"52232","Oregon","193802","33.4"
"52233","Oregon","193803","36.5"
"52234","Oregon","193804","44.9"
"52235","Oregon","193805","50.7"
"52236","Oregon","193806","58.9"
"52237","Oregon","193807","67"
"52238","Oregon","193808","62.4"
"52239","Oregon","193809","61.2"
"52240","Oregon","193810","48.4"
"52241","Oregon","193811","33.9"
"52242","Oregon","193812","33.4"
"52243","Oregon","193901","33.2"
"52244","Oregon","193902","30.2"
"52245","Oregon","193903","39.8"
"52246","Oregon","193904","47.6"
"52247","Oregon","193905","53.2"
"52248","Oregon","193906","55.3"
"52249","Oregon","193907","66.5"
"52250","Oregon","193908","66"
"52251","Oregon","193909","58.8"
"52252","Oregon","193910","48.4"
"52253","Oregon","193911","39.5"
"52254","Oregon","193912","37.6"
"52255","Oregon","194001","32.4"
"52256","Oregon","194002","37"
"52257","Oregon","194003","42.1"
"52258","Oregon","194004","45.6"
"52259","Oregon","194005","54.3"
"52260","Oregon","194006","61.6"
"52261","Oregon","194007","65.1"
"52262","Oregon","194008","65.9"
"52263","Oregon","194009","58.2"
"52264","Oregon","194010","50.3"
"52265","Oregon","194011","34.8"
"52266","Oregon","194012","34.1"
"52267","Oregon","194101","33.4"
"52268","Oregon","194102","37.2"
"52269","Oregon","194103","42.4"
"52270","Oregon","194104","45"
"52271","Oregon","194105","51.6"
"52272","Oregon","194106","56.1"
"52273","Oregon","194107","66.9"
"52274","Oregon","194108","63.2"
"52275","Oregon","194109","53.6"
"52276","Oregon","194110","47"
"52277","Oregon","194111","40.4"
"52278","Oregon","194112","34.1"
"52279","Oregon","194201","26.5"
"52280","Oregon","194202","31.8"
"52281","Oregon","194203","37"
"52282","Oregon","194204","45"
"52283","Oregon","194205","48.3"
"52284","Oregon","194206","54.7"
"52285","Oregon","194207","66.2"
"52286","Oregon","194208","65.3"
"52287","Oregon","194209","58.3"
"52288","Oregon","194210","49.6"
"52289","Oregon","194211","37.5"
"52290","Oregon","194212","34.4"
"52291","Oregon","194301","27.3"
"52292","Oregon","194302","35.1"
"52293","Oregon","194303","37.6"
"52294","Oregon","194304","47.2"
"52295","Oregon","194305","48.2"
"52296","Oregon","194306","53.6"
"52297","Oregon","194307","64.4"
"52298","Oregon","194308","61.8"
"52299","Oregon","194309","61.5"
"52300","Oregon","194310","48.5"
"52301","Oregon","194311","38.7"
"52302","Oregon","194312","31.9"
"52303","Oregon","194401","28.8"
"52304","Oregon","194402","33"
"52305","Oregon","194403","36.9"
"52306","Oregon","194404","43"
"52307","Oregon","194405","50.7"
"52308","Oregon","194406","54.8"
"52309","Oregon","194407","63.9"
"52310","Oregon","194408","62.4"
"52311","Oregon","194409","59"
"52312","Oregon","194410","52"
"52313","Oregon","194411","35.3"
"52314","Oregon","194412","30.5"
"52315","Oregon","194501","32.7"
"52316","Oregon","194502","35.8"
"52317","Oregon","194503","36.2"
"52318","Oregon","194504","42.3"
"52319","Oregon","194505","51.2"
"52320","Oregon","194506","55.6"
"52321","Oregon","194507","66.1"
"52322","Oregon","194508","64.5"
"52323","Oregon","194509","56"
"52324","Oregon","194510","49.7"
"52325","Oregon","194511","36.7"
"52326","Oregon","194512","31.7"
"52327","Oregon","194601","30.8"
"52328","Oregon","194602","33"
"52329","Oregon","194603","38.6"
"52330","Oregon","194604","45.4"
"52331","Oregon","194605","51.9"
"52332","Oregon","194606","55.9"
"52333","Oregon","194607","64.9"
"52334","Oregon","194608","64.6"
"52335","Oregon","194609","55.6"
"52336","Oregon","194610","42.9"
"52337","Oregon","194611","35.6"
"52338","Oregon","194612","34.7"
"52339","Oregon","194701","27.7"
"52340","Oregon","194702","37.9"
"52341","Oregon","194703","41.8"
"52342","Oregon","194704","45.9"
"52343","Oregon","194705","55.6"
"52344","Oregon","194706","54.9"
"52345","Oregon","194707","63.7"
"52346","Oregon","194708","61.8"
"52347","Oregon","194709","58.2"
"52348","Oregon","194710","49.5"
"52349","Oregon","194711","37"
"52350","Oregon","194712","33.3"
"52351","Oregon","194801","32.3"
"52352","Oregon","194802","31.4"
"52353","Oregon","194803","35.2"
"52354","Oregon","194804","40.4"
"52355","Oregon","194805","48.8"
"52356","Oregon","194806","59.2"
"52357","Oregon","194807","61.9"
"52358","Oregon","194808","61.1"
"52359","Oregon","194809","55.6"
"52360","Oregon","194810","47"
"52361","Oregon","194811","35.6"
"52362","Oregon","194812","26"
"52363","Oregon","194901","16.1"
"52364","Oregon","194902","30.4"
"52365","Oregon","194903","38"
"52366","Oregon","194904","46.8"
"52367","Oregon","194905","53.6"
"52368","Oregon","194906","57.4"
"52369","Oregon","194907","63.7"
"52370","Oregon","194908","63.2"
"52371","Oregon","194909","58.9"
"52372","Oregon","194910","43.4"
"52373","Oregon","194911","42.7"
"52374","Oregon","194912","31.4"
"52375","Oregon","195001","22.5"
"52376","Oregon","195002","32.7"
"52377","Oregon","195003","36.2"
"52378","Oregon","195004","42.3"
"52379","Oregon","195005","48.9"
"52380","Oregon","195006","56.6"
"52381","Oregon","195007","65"
"52382","Oregon","195008","65.2"
"52383","Oregon","195009","57.8"
"52384","Oregon","195010","49"
"52385","Oregon","195011","40.1"
"52386","Oregon","195012","38.6"
"52387","Oregon","195101","29.8"
"52388","Oregon","195102","34.5"
"52389","Oregon","195103","34.4"
"52390","Oregon","195104","46.3"
"52391","Oregon","195105","51"
"52392","Oregon","195106","57.8"
"52393","Oregon","195107","65.6"
"52394","Oregon","195108","63.2"
"52395","Oregon","195109","59.1"
"52396","Oregon","195110","46.2"
"52397","Oregon","195111","36.9"
"52398","Oregon","195112","28.6"
"52399","Oregon","195201","26.8"
"52400","Oregon","195202","31.7"
"52401","Oregon","195203","34.3"
"52402","Oregon","195204","46.3"
"52403","Oregon","195205","51.5"
"52404","Oregon","195206","55.3"
"52405","Oregon","195207","65.6"
"52406","Oregon","195208","64"
"52407","Oregon","195209","60.4"
"52408","Oregon","195210","52.6"
"52409","Oregon","195211","32.6"
"52410","Oregon","195212","32"
"52411","Oregon","195301","39"
"52412","Oregon","195302","35.8"
"52413","Oregon","195303","38"
"52414","Oregon","195304","42.5"
"52415","Oregon","195305","46.8"
"52416","Oregon","195306","52.3"
"52417","Oregon","195307","64.4"
"52418","Oregon","195308","62.9"
"52419","Oregon","195309","60.4"
"52420","Oregon","195310","48.7"
"52421","Oregon","195311","41.9"
"52422","Oregon","195312","34.7"
"52423","Oregon","195401","32.7"
"52424","Oregon","195402","37.8"
"52425","Oregon","195403","35.5"
"52426","Oregon","195404","44.4"
"52427","Oregon","195405","52.5"
"52428","Oregon","195406","53.6"
"52429","Oregon","195407","63.6"
"52430","Oregon","195408","59.9"
"52431","Oregon","195409","55.7"
"52432","Oregon","195410","46.4"
"52433","Oregon","195411","41.8"
"52434","Oregon","195412","30.9"
"52435","Oregon","195501","28.4"
"52436","Oregon","195502","30.4"
"52437","Oregon","195503","34"
"52438","Oregon","195504","38.4"
"52439","Oregon","195505","47.9"
"52440","Oregon","195506","57.8"
"52441","Oregon","195507","61.4"
"52442","Oregon","195508","63.9"
"52443","Oregon","195509","56.9"
"52444","Oregon","195510","48.6"
"52445","Oregon","195511","34.6"
"52446","Oregon","195512","33"
"52447","Oregon","195601","32.1"
"52448","Oregon","195602","28"
"52449","Oregon","195603","37.2"
"52450","Oregon","195604","45.2"
"52451","Oregon","195605","52.8"
"52452","Oregon","195606","55.4"
"52453","Oregon","195607","66"
"52454","Oregon","195608","62.7"
"52455","Oregon","195609","58.1"
"52456","Oregon","195610","46"
"52457","Oregon","195611","36"
"52458","Oregon","195612","33.1"
"52459","Oregon","195701","22"
"52460","Oregon","195702","34.2"
"52461","Oregon","195703","39"
"52462","Oregon","195704","44.3"
"52463","Oregon","195705","52.2"
"52464","Oregon","195706","58.9"
"52465","Oregon","195707","62.8"
"52466","Oregon","195708","61"
"52467","Oregon","195709","60.2"
"52468","Oregon","195710","46"
"52469","Oregon","195711","35.5"
"52470","Oregon","195712","35.4"
"52471","Oregon","195801","33.7"
"52472","Oregon","195802","40.5"
"52473","Oregon","195803","36"
"52474","Oregon","195804","42.8"
"52475","Oregon","195805","56.4"
"52476","Oregon","195806","59.3"
"52477","Oregon","195807","66.8"
"52478","Oregon","195808","67.6"
"52479","Oregon","195809","57.2"
"52480","Oregon","195810","50.5"
"52481","Oregon","195811","39"
"52482","Oregon","195812","38.3"
"52483","Oregon","195901","35"
"52484","Oregon","195902","34.1"
"52485","Oregon","195903","38.7"
"52486","Oregon","195904","45.6"
"52487","Oregon","195905","47.5"
"52488","Oregon","195906","58.8"
"52489","Oregon","195907","66.5"
"52490","Oregon","195908","62.4"
"52491","Oregon","195909","55.3"
"52492","Oregon","195910","48.9"
"52493","Oregon","195911","37.7"
"52494","Oregon","195912","31.3"
"52495","Oregon","196001","27.5"
"52496","Oregon","196002","32.8"
"52497","Oregon","196003","39.6"
"52498","Oregon","196004","44.1"
"52499","Oregon","196005","48.1"
"52500","Oregon","196006","59.2"
"52501","Oregon","196007","68.1"
"52502","Oregon","196008","61.7"
"52503","Oregon","196009","59"
"52504","Oregon","196010","48.6"
"52505","Oregon","196011","37.4"
"52506","Oregon","196012","31.9"
"52507","Oregon","196101","34.8"
"52508","Oregon","196102","38.9"
"52509","Oregon","196103","38.9"
"52510","Oregon","196104","43.5"
"52511","Oregon","196105","49.7"
"52512","Oregon","196106","62.6"
"52513","Oregon","196107","66.7"
"52514","Oregon","196108","68.2"
"52515","Oregon","196109","53.9"
"52516","Oregon","196110","47"
"52517","Oregon","196111","35.1"
"52518","Oregon","196112","31.9"
"52519","Oregon","196201","27.3"
"52520","Oregon","196202","33.3"
"52521","Oregon","196203","36.1"
"52522","Oregon","196204","47"
"52523","Oregon","196205","47.5"
"52524","Oregon","196206","56.8"
"52525","Oregon","196207","63.3"
"52526","Oregon","196208","62.4"
"52527","Oregon","196209","59.4"
"52528","Oregon","196210","48.2"
"52529","Oregon","196211","40.2"
"52530","Oregon","196212","35.6"
"52531","Oregon","196301","27.4"
"52532","Oregon","196302","41.7"
"52533","Oregon","196303","38.3"
"52534","Oregon","196304","40.3"
"52535","Oregon","196305","52"
"52536","Oregon","196306","55.9"
"52537","Oregon","196307","61"
"52538","Oregon","196308","63.5"
"52539","Oregon","196309","62.1"
"52540","Oregon","196310","50.3"
"52541","Oregon","196311","39.3"
"52542","Oregon","196312","32.8"
"52543","Oregon","196401","31.6"
"52544","Oregon","196402","32.5"
"52545","Oregon","196403","35.4"
"52546","Oregon","196404","41.1"
"52547","Oregon","196405","48"
"52548","Oregon","196406","55.5"
"52549","Oregon","196407","64.5"
"52550","Oregon","196408","61.8"
"52551","Oregon","196409","55.4"
"52552","Oregon","196410","50"
"52553","Oregon","196411","35.9"
"52554","Oregon","196412","32.3"
"52555","Oregon","196501","32.8"
"52556","Oregon","196502","36.6"
"52557","Oregon","196503","37.8"
"52558","Oregon","196504","45.3"
"52559","Oregon","196505","48.3"
"52560","Oregon","196506","56.8"
"52561","Oregon","196507","64.5"
"52562","Oregon","196508","63.3"
"52563","Oregon","196509","53.9"
"52564","Oregon","196510","51.7"
"52565","Oregon","196511","40.7"
"52566","Oregon","196512","30.9"
"52567","Oregon","196601","32.5"
"52568","Oregon","196602","33"
"52569","Oregon","196603","38.7"
"52570","Oregon","196604","45.1"
"52571","Oregon","196605","52.9"
"52572","Oregon","196606","56.4"
"52573","Oregon","196607","63"
"52574","Oregon","196608","64.3"
"52575","Oregon","196609","60.1"
"52576","Oregon","196610","48.1"
"52577","Oregon","196611","40.3"
"52578","Oregon","196612","34.8"
"52579","Oregon","196701","35.4"
"52580","Oregon","196702","37.2"
"52581","Oregon","196703","36.8"
"52582","Oregon","196704","38"
"52583","Oregon","196705","50.6"
"52584","Oregon","196706","58.9"
"52585","Oregon","196707","67"
"52586","Oregon","196708","69"
"52587","Oregon","196709","62.4"
"52588","Oregon","196710","48.4"
"52589","Oregon","196711","39.8"
"52590","Oregon","196712","30.1"
"52591","Oregon","196801","31.6"
"52592","Oregon","196802","39.8"
"52593","Oregon","196803","41.5"
"52594","Oregon","196804","41.7"
"52595","Oregon","196805","50.2"
"52596","Oregon","196806","58.5"
"52597","Oregon","196807","66.9"
"52598","Oregon","196808","61.5"
"52599","Oregon","196809","57.9"
"52600","Oregon","196810","47"
"52601","Oregon","196811","38.4"
"52602","Oregon","196812","31.2"
"52603","Oregon","196901","28.1"
"52604","Oregon","196902","31.2"
"52605","Oregon","196903","37.3"
"52606","Oregon","196904","43.7"
"52607","Oregon","196905","54.2"
"52608","Oregon","196906","59.5"
"52609","Oregon","196907","63.8"
"52610","Oregon","196908","63"
"52611","Oregon","196909","58.7"
"52612","Oregon","196910","44.3"
"52613","Oregon","196911","39"
"52614","Oregon","196912","34.6"
"52615","Oregon","197001","33.9"
"52616","Oregon","197002","38.4"
"52617","Oregon","197003","38.2"
"52618","Oregon","197004","38.7"
"52619","Oregon","197005","50.7"
"52620","Oregon","197006","60.7"
"52621","Oregon","197007","66.2"
"52622","Oregon","197008","65.1"
"52623","Oregon","197009","53.8"
"52624","Oregon","197010","45.6"
"52625","Oregon","197011","39.2"
"52626","Oregon","197012","30.3"
"52627","Oregon","197101","33.2"
"52628","Oregon","197102","35.2"
"52629","Oregon","197103","34.8"
"52630","Oregon","197104","42"
"52631","Oregon","197105","50.6"
"52632","Oregon","197106","54.7"
"52633","Oregon","197107","65.4"
"52634","Oregon","197108","68"
"52635","Oregon","197109","53.8"
"52636","Oregon","197110","45"
"52637","Oregon","197111","37.4"
"52638","Oregon","197112","29.8"
"52639","Oregon","197201","29.5"
"52640","Oregon","197202","35"
"52641","Oregon","197203","41.9"
"52642","Oregon","197204","40.7"
"52643","Oregon","197205","52.4"
"52644","Oregon","197206","59"
"52645","Oregon","197207","65.6"
"52646","Oregon","197208","65.8"
"52647","Oregon","197209","54.1"
"52648","Oregon","197210","47"
"52649","Oregon","197211","38.3"
"52650","Oregon","197212","26.4"
"52651","Oregon","197301","29.6"
"52652","Oregon","197302","36.8"
"52653","Oregon","197303","37.8"
"52654","Oregon","197304","43.5"
"52655","Oregon","197305","53.3"
"52656","Oregon","197306","58.5"
"52657","Oregon","197307","65.9"
"52658","Oregon","197308","63.5"
"52659","Oregon","197309","57.9"
"52660","Oregon","197310","47.3"
"52661","Oregon","197311","36.9"
"52662","Oregon","197312","36.5"
"52663","Oregon","197401","28.5"
"52664","Oregon","197402","35.1"
"52665","Oregon","197403","38.3"
"52666","Oregon","197404","42.7"
"52667","Oregon","197405","48.6"
"52668","Oregon","197406","61.1"
"52669","Oregon","197407","63.9"
"52670","Oregon","197408","64.4"
"52671","Oregon","197409","60.6"
"52672","Oregon","197410","48.2"
"52673","Oregon","197411","39.4"
"52674","Oregon","197412","33.5"
"52675","Oregon","197501","32"
"52676","Oregon","197502","33.1"
"52677","Oregon","197503","35.7"
"52678","Oregon","197504","37.9"
"52679","Oregon","197505","49.6"
"52680","Oregon","197506","55.8"
"52681","Oregon","197507","66.6"
"52682","Oregon","197508","61"
"52683","Oregon","197509","59.5"
"52684","Oregon","197510","47.2"
"52685","Oregon","197511","36.3"
"52686","Oregon","197512","35.2"
"52687","Oregon","197601","33.5"
"52688","Oregon","197602","33.9"
"52689","Oregon","197603","35.3"
"52690","Oregon","197604","41.6"
"52691","Oregon","197605","51.6"
"52692","Oregon","197606","54.4"
"52693","Oregon","197607","64.8"
"52694","Oregon","197608","60.7"
"52695","Oregon","197609","59.5"
"52696","Oregon","197610","48.6"
"52697","Oregon","197611","41.1"
"52698","Oregon","197612","32.3"
"52699","Oregon","197701","27.2"
"52700","Oregon","197702","37.7"
"52701","Oregon","197703","36.2"
"52702","Oregon","197704","46.7"
"52703","Oregon","197705","46.2"
"52704","Oregon","197706","61.4"
"52705","Oregon","197707","63.7"
"52706","Oregon","197708","67.2"
"52707","Oregon","197709","56"
"52708","Oregon","197710","48.4"
"52709","Oregon","197711","37.2"
"52710","Oregon","197712","35.8"
"52711","Oregon","197801","35.1"
"52712","Oregon","197802","37.2"
"52713","Oregon","197803","43.4"
"52714","Oregon","197804","42.8"
"52715","Oregon","197805","48.2"
"52716","Oregon","197806","58.1"
"52717","Oregon","197807","64.8"
"52718","Oregon","197808","63.1"
"52719","Oregon","197809","55.2"
"52720","Oregon","197810","50"
"52721","Oregon","197811","33.4"
"52722","Oregon","197812","27.1"
"52723","Oregon","197901","22"
"52724","Oregon","197902","33.8"
"52725","Oregon","197903","40.8"
"52726","Oregon","197904","43.4"
"52727","Oregon","197905","52.2"
"52728","Oregon","197906","58.4"
"52729","Oregon","197907","65.6"
"52730","Oregon","197908","63.7"
"52731","Oregon","197909","61"
"52732","Oregon","197910","51.4"
"52733","Oregon","197911","35.1"
"52734","Oregon","197912","35.8"
"52735","Oregon","198001","30"
"52736","Oregon","198002","37.8"
"52737","Oregon","198003","37.5"
"52738","Oregon","198004","45.9"
"52739","Oregon","198005","50.3"
"52740","Oregon","198006","54.1"
"52741","Oregon","198007","65.1"
"52742","Oregon","198008","61.1"
"52743","Oregon","198009","58.5"
"52744","Oregon","198010","48.9"
"52745","Oregon","198011","39.6"
"52746","Oregon","198012","35.7"
"52747","Oregon","198101","35.7"
"52748","Oregon","198102","35.9"
"52749","Oregon","198103","40"
"52750","Oregon","198104","45"
"52751","Oregon","198105","49.8"
"52752","Oregon","198106","56.7"
"52753","Oregon","198107","63.2"
"52754","Oregon","198108","67"
"52755","Oregon","198109","58.7"
"52756","Oregon","198110","46.1"
"52757","Oregon","198111","40.1"
"52758","Oregon","198112","35.5"
"52759","Oregon","198201","29.2"
"52760","Oregon","198202","33"
"52761","Oregon","198203","37.6"
"52762","Oregon","198204","40.3"
"52763","Oregon","198205","49.6"
"52764","Oregon","198206","58.7"
"52765","Oregon","198207","63.1"
"52766","Oregon","198208","64.6"
"52767","Oregon","198209","55.9"
"52768","Oregon","198210","47.1"
